Unnamed: 0	title	comment	senta_article	senta_product
1697	[心得] 大滿意！Lavshuca 戀法迷棕眼彩盒。	週末時用RD-1 大概10小時幾乎都沒飛粉	negative	
3125	[心得] 我的遮瑕血淚之路(Kevin/BB/MUF/canmake/大創/露華濃)	推CS+100　MUF的五色比較油+乾唷我有歌劇魅影五色.MUF五色和CS五色最適合遮黑眼圈的還是CS了~!不過一般人沒必要買五色盤吧?去試試看,然後買一兩個顏色就夠了哈哈哈我剛寫了我用過的盤組比較(點火然後跑走)	neutral	
1230	[心得] 開架蜜粉=便宜?!	囧 我囧了...	negative	
3350	[心得] 迪士尼公主*//美女與野獸*//貝兒仿妝	偷偷問原PO的假睫毛是哪一牌的? 型號是?原PO真的好漂亮喔 >//<	neutral	
473	[心得] 高中女孩化妝包簡易版彩妝品	cz不是Lena代言的喔	negative	
3577	[心得] 美翻 ♥ MAC 春♪ 立體漸層腮紅 #AZALEA BLOSSOM 	推薦 謝謝分享^^	positive	
1442	[心得] 比88色更囂張，120色眼影盤試色！	好推薦大!! 真是專業的推薦文	positive	
3297	"[心得] 山寨版""Brush Guard""-隔離網 (收納刷具)"	"回樓上,我是在電子街的""欣洋電子材料行""買的"	positive	
3274	"[心得] 山寨版""Brush Guard""-隔離網 (收納刷具)"	整個很推薦...= =+我也要買!!!忍不住要跟原po說~>///<推薦你的(咦)	positive	
4444	[心得] 睫毛膏大車拼	最後一支 應該就是台灣出的貓眼吧?!刷頭一樣的~~	neutral	
4071	[心得]我的裸妝重點整理	恩...因為想推薦調輪廓所以修容有點重!!我會再繼續努力!!下次我會拍多一點照片的!195化妝的確頗辛苦!XD腰快斷的fu妝前乳跟隔離霜還是有效果別喔!我美容展3/7號美容展當天下午我會再那邊參加比賽~有時間可以來看看囉!我會努力!	positive	
3824	[心得] 睫毛夾小技巧	請問睫毛夾是哪個牌子的?	neutral	
4095	[心得] 我的開架式眼彩盤們（KATE、INTEGRATE、media、Lavshuca）	天然呆真的超好笑XD	positive	
4072	[心得]我的裸妝重點整理	隔離霜的功用那段.....只同意防曬	negative	
4443	[心得] 睫毛膏大車拼	"為什麼kate那隻的跟fasio那隻的睫毛側面照片是一樣的???0.0"""""	neutral	
2651	[心得] 雙面雙眼皮貼-進階版:P	效果蠻自然的呢~ :D	neutral	
2065	[心得] 韓國觀察記--韓妹的妝容打扮	這篇好好看喔!!!看完超想去韓國XD	positive	
689	[心得] 中國大陸福建廈門&金門小三通彩妝採購	其實我覺得台灣買彩妝本來就比大陸方便不只是福建，大陸其他地方也不會比較好買	negative	
4206	[心得] 我的2009年度十大彩妝~超leg版~	leg!!!!  log!!!!!!!!(被打)	neutral	
957	[心得] 5個非買Nars Douceur腮紅不可的原因!!!!!	顏色蠻歐美的  篇成熟   不是我的菜~沒推薦到	positive	
4136	[心得] CX溫和即淨卸妝水&美童肌四合一保濕潔膚水	美童那隻的卸妝水真的無酒精，標示有誤，他是用玉米鬚替代酒精，因為職業關係，有聽過課，之後酒精成分會去掉*之後酒精會從成分標示去除	neutral	neutral
1348	[心得] Burberry 粉餅火熱開箱文	外包裝很美耶!!	positive	
2462	[心得] 露華濃冰淇淋粉霜	不過剛開始還滿難用的，抓不準要擦多少擦很多會看起來妝很濃 (話說台北車站有試用)	negative	
843	[心得] 33色不是唯一解-66色唇彩盤試色!!	推薦認真跟用心 感謝分享	positive	
2338	[心得] 不能沒有你！smashbox，純真小臉修容粉！	用蛋也很KUSO了吧XDDDD   去哪買呀	positive	
662	[心得] JILL STUART 會員生日券相關說明	對啊，其實券不難用，買個組合也花掉了..	negative	
1617	[心得] 【LUNASOL】波光浄化 眼影腮紅全試色	請問05最深色是黑的嗎 還是深藍色??如果是深藍我就買!XD	neutral	
760	[心得] 防曬第二彈~不會黑之日妝係防曬	"咦?難道台灣和日本的安耐曬真的有差嗎??我也是防曬控..但讓我一買再買的只有安耐曬..不過我都是去日本玩的時候會屯個幾罐我算是蠻白的..雖然大多數的時間我都還會但真的去玩水的時候還是只能靠防曬..我去澎湖..普吉島還有八仙都是靠它..但身上連衣服的印子都沒出現過耶!!穿外套(補第四句沒講完的^^"")"	neutral	
3897	[心得] ZA亮彩映色脣膏-4款顏色分享	PK-1跟OR超好看的推薦OK-3也很推薦!!	positive	
